Different Corner Frequency No Op-Amp
Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
2.11591350e+05, -7.6163e+01, 1.3005e+02
2.06823865e+05, -7.0730e+01, 9.0129e+01
2.02163799e+05, -6.5036e+01, 1.1472e+02
1.97608731e+05, -7.0150e+01, 1.5729e+02
1.93156296e+05, -6.7292e+01, 1.1860e+02
1.88804181e+05, -6.9395e+01, 1.0208e+02
1.84550127e+05, -7.2837e+01, 1.2579e+02
1.80391923e+05, -6.7576e+01, 1.5374e+02
1.76327409e+05, -6.8447e+01, 1.1246e+02
1.72354476e+05, -6.0716e+01, 1.4182e+02
1.68471059e+05, -6.1635e+01, 1.0654e+02
1.64675142e+05, -6.1946e+01, 1.1824e+02
1.60964752e+05, -6.0800e+01, 1.4374e+02
1.57337964e+05, -6.3528e+01, 1.2328e+02
1.53792892e+05, -5.9672e+01, 1.1511e+02
1.50327697e+05, -6.2483e+01, 1.5212e+02
1.46940578e+05, -5.8054e+01, 1.5805e+02
1.43629776e+05, -6.2488e+01, 1.6235e+02
1.40393572e+05, -5.5961e+01, 1.4955e+02
1.37230284e+05, -6.0915e+01, 1.2190e+02
1.34138270e+05, -5.9585e+01, 1.7085e+02
1.31115925e+05, -5.4959e+01, 1.6937e+02
1.28161677e+05, -5.3220e+01, 1.7717e+02
1.25273993e+05, -5.5538e+01, -1.6942e+02
1.22451373e+05, -5.3915e+01, -1.7309e+02
1.19692352e+05, -5.7971e+01, -1.7229e+02
1.16995495e+05, -5.7282e+01, 1.7991e+02
1.14359403e+05, -5.7915e+01, 1.7974e+02
1.11782706e+05, -5.7929e+01, -1.7601e+02
1.09264066e+05, -5.9522e+01, 1.7256e+02
1.06802175e+05, -5.8321e+01, -1.6838e+02
1.04395755e+05, -5.7512e+01, 1.7855e+02
1.02043554e+05, -5.7458e+01, -1.6664e+02
9.97443529e+04, -5.5966e+01, -1.7908e+02
9.74969560e+04, -5.5419e+01, -1.7244e+02
9.53001965e+04, -5.5098e+01, -1.7723e+02
9.31529335e+04, -5.7013e+01, -1.7820e+02
9.10540517e+04, -5.4193e+01, -1.7371e+02
8.90024609e+04, -5.4811e+01, -1.6048e+02
8.69970957e+04, -5.5610e+01, -1.7592e+02
8.50369146e+04, -5.4346e+01, 1.7885e+02
8.31208994e+04, -5.3665e+01, -1.6354e+02
8.12480551e+04, -5.5182e+01, -1.6479e+02
7.94174088e+04, -5.6004e+01, -1.7770e+02
7.76280099e+04, -5.4603e+01, -1.7512e+02
7.58789290e+04, -5.4949e+01, -1.7260e+02
7.41692576e+04, -5.3265e+01, -1.7357e+02
7.24981078e+04, -5.3046e+01, -1.6726e+02
7.08646116e+04, -5.2750e+01, -1.7239e+02
6.92679206e+04, -5.2133e+01, -1.6157e+02
6.77072056e+04, -5.4352e+01, -1.6841e+02
6.61816560e+04, -5.0775e+01, -1.7750e+02
6.46904794e+04, -5.2128e+01, -1.7330e+02
6.32329013e+04, -5.2030e+01, -1.7186e+02
6.18081648e+04, -5.1905e+01, -1.7019e+02
6.04155298e+04, -5.1411e+01, -1.7467e+02
5.90542731e+04, -4.9846e+01, -1.6087e+02
5.77236876e+04, -4.8667e+01, -1.6663e+02
5.64230823e+04, -4.9015e+01, -1.6817e+02
5.51517817e+04, -4.9022e+01, -1.7157e+02
5.39091254e+04, -4.8666e+01, -1.6346e+02
5.26944682e+04, -4.9229e+01, -1.6127e+02
5.15071791e+04, -4.8187e+01, -1.6567e+02
5.03466415e+04, -4.7017e+01, -1.7355e+02
4.92122526e+04, -4.7300e+01, -1.6479e+02
4.81034233e+04, -4.6538e+01, -1.7017e+02
4.70195777e+04, -4.6788e+01, -1.6193e+02
4.59601528e+04, -4.6098e+01, -1.6289e+02
4.49245984e+04, -4.6498e+01, -1.6681e+02
4.39123766e+04, -4.5154e+01, -1.7117e+02
4.29229619e+04, -4.5429e+01, -1.6042e+02
4.19558401e+04, -4.3685e+01, -1.6100e+02
4.10105092e+04, -4.4044e+01, -1.6404e+02
4.00864780e+04, -4.4778e+01, -1.6448e+02
3.91832667e+04, -4.4375e+01, -1.5927e+02
3.83004062e+04, -4.2675e+01, -1.6063e+02
3.74374380e+04, -4.2869e+01, -1.5939e+02
3.65939137e+04, -4.3052e+01, -1.6259e+02
3.57693954e+04, -4.1983e+01, -1.6552e+02
3.49634547e+04, -4.1761e+01, -1.6419e+02
3.41756732e+04, -4.1795e+01, -1.6325e+02
3.34056416e+04, -4.1409e+01, -1.5880e+02
3.26529601e+04, -4.0406e+01, -1.5775e+02
3.19172376e+04, -4.0178e+01, -1.5666e+02
3.11980922e+04, -4.0304e+01, -1.5570e+02
3.04951502e+04, -3.9553e+01, -1.5978e+02
2.98080466e+04, -3.8953e+01, -1.5568e+02
2.91364245e+04, -3.8753e+01, -1.5452e+02
2.84799351e+04, -3.8591e+01, -1.5527e+02
2.78382374e+04, -3.7854e+01, -1.5472e+02
2.72109982e+04, -3.7756e+01, -1.5610e+02
2.65978917e+04, -3.7615e+01, -1.5336e+02
2.59985995e+04, -3.7328e+01, -1.5534e+02
2.54128102e+04, -3.6813e+01, -1.5563e+02
2.48402197e+04, -3.6494e+01, -1.5103e+02
2.42805306e+04, -3.5779e+01, -1.5521e+02
2.37334521e+04, -3.5686e+01, -1.5267e+02
2.31987002e+04, -3.5294e+01, -1.4841e+02
2.26759970e+04, -3.5173e+01, -1.5105e+02
2.21650712e+04, -3.4650e+01, -1.4952e+02
2.16656574e+04, -3.4078e+01, -1.4634e+02
2.11774961e+04, -3.4013e+01, -1.4772e+02
2.07003338e+04, -3.4023e+01, -1.4889e+02
2.02339228e+04, -3.3458e+01, -1.4757e+02
1.97780208e+04, -3.3184e+01, -1.4771e+02
1.93323909e+04, -3.2439e+01, -1.4504e+02
1.88968018e+04, -3.2446e+01, -1.4504e+02
1.84710272e+04, -3.2508e+01, -1.4535e+02
1.80548459e+04, -3.1882e+01, -1.4264e+02
1.76480419e+04, -3.1314e+01, -1.4315e+02
1.72504038e+04, -3.1043e+01, -1.4161e+02
1.68617252e+04, -3.0742e+01, -1.4224e+02
1.64818040e+04, -3.0702e+01, -1.4091e+02
1.61104431e+04, -3.0326e+01, -1.4033e+02
1.57474495e+04, -3.0184e+01, -1.3890e+02
1.53926348e+04, -2.9816e+01, -1.3869e+02
1.50458145e+04, -2.9374e+01, -1.3809e+02
1.47068087e+04, -2.9006e+01, -1.3788e+02
1.43754412e+04, -2.8892e+01, -1.3693e+02
1.40515400e+04, -2.8571e+01, -1.3614e+02
1.37349367e+04, -2.8091e+01, -1.3557e+02
1.34254670e+04, -2.7907e+01, -1.3450e+02
1.31229702e+04, -2.7649e+01, -1.3418e+02
1.28272891e+04, -2.7206e+01, -1.3427e+02
1.25382701e+04, -2.7165e+01, -1.3244e+02
1.22557632e+04, -2.6753e+01, -1.3175e+02
1.19796216e+04, -2.6122e+01, -1.3055e+02
1.17097019e+04, -2.6122e+01, -1.2980e+02
1.14458639e+04, -2.5821e+01, -1.2969e+02
1.11879707e+04, -2.5466e+01, -1.2998e+02
1.09358881e+04, -2.5250e+01, -1.2897e+02
1.06894854e+04, -2.4906e+01, -1.2725e+02
1.04486345e+04, -2.4630e+01, -1.2656e+02
1.02132104e+04, -2.4360e+01, -1.2603e+02
9.98309070e+03, -2.4143e+01, -1.2457e+02
9.75815599e+03, -2.3961e+01, -1.2353e+02
9.53828942e+03, -2.3594e+01, -1.2331e+02
9.32337678e+03, -2.3320e+01, -1.2292e+02
9.11330647e+03, -2.3010e+01, -1.2188e+02
8.90796937e+03, -2.2614e+01, -1.2145e+02
8.70725883e+03, -2.2435e+01, -1.2018e+02
8.51107062e+03, -2.2163e+01, -1.1865e+02
8.31930284e+03, -2.2042e+01, -1.1868e+02
8.13185588e+03, -2.1516e+01, -1.1794e+02
7.94863240e+03, -2.1380e+01, -1.1726e+02
7.76953724e+03, -2.1206e+01, -1.1682e+02
7.59447737e+03, -2.0931e+01, -1.1579e+02
7.42336187e+03, -2.0676e+01, -1.1512e+02
7.25610187e+03, -2.0513e+01, -1.1428e+02
7.09261050e+03, -2.0152e+01, -1.1324e+02
6.93280285e+03, -1.9936e+01, -1.1247e+02
6.77659592e+03, -1.9713e+01, -1.1196e+02
6.62390858e+03, -1.9396e+01, -1.1147e+02
6.47466152e+03, -1.9118e+01, -1.1018e+02
6.32877723e+03, -1.8974e+01, -1.0962e+02
6.18617994e+03, -1.8659e+01, -1.0893e+02
6.04679560e+03, -1.8434e+01, -1.0797e+02
5.91055180e+03, -1.8203e+01, -1.0758e+02
5.77737779e+03, -1.8031e+01, -1.0730e+02
5.64720440e+03, -1.7745e+01, -1.0606e+02
5.51996401e+03, -1.7536e+01, -1.0561e+02
5.39559056e+03, -1.7332e+01, -1.0497e+02
5.27401943e+03, -1.7140e+01, -1.0355e+02
5.15518750e+03, -1.6842e+01, -1.0270e+02
5.03903303e+03, -1.6617e+01, -1.0285e+02
4.92549570e+03, -1.6433e+01, -1.0157e+02
4.81451655e+03, -1.6176e+01, -1.0086e+02
4.70603794e+03, -1.5902e+01, -1.0075e+02
4.60000351e+03, -1.5697e+01, -9.9482e+01
4.49635821e+03, -1.5594e+01, -9.8932e+01
4.39504820e+03, -1.5306e+01, -9.7944e+01
4.29602087e+03, -1.5084e+01, -9.7636e+01
4.19922477e+03, -1.4879e+01, -9.6794e+01
4.10460965e+03, -1.4604e+01, -9.5973e+01
4.01212635e+03, -1.4430e+01, -9.5212e+01
3.92172684e+03, -1.4268e+01, -9.4648e+01
3.83336418e+03, -1.4020e+01, -9.3863e+01
3.74699247e+03, -1.3830e+01, -9.3018e+01
3.66256684e+03, -1.3608e+01, -9.2198e+01
3.58004346e+03, -1.3433e+01, -9.2031e+01
3.49937946e+03, -1.3248e+01, -9.1109e+01
3.42053295e+03, -1.2997e+01, -9.0736e+01
3.34346297e+03, -1.2837e+01, -8.9760e+01
3.26812950e+03, -1.2661e+01, -8.8959e+01
3.19449341e+03, -1.2458e+01, -8.8465e+01
3.12251646e+03, -1.2253e+01, -8.7839e+01
3.05216126e+03, -1.2074e+01, -8.6991e+01
2.98339128e+03, -1.1878e+01, -8.6354e+01
2.91617079e+03, -1.1692e+01, -8.5538e+01
2.85046488e+03, -1.1534e+01, -8.4931e+01
2.78623943e+03, -1.1317e+01, -8.4207e+01
2.72346109e+03, -1.1165e+01, -8.3517e+01
2.66209723e+03, -1.0978e+01, -8.2723e+01
2.60211600e+03, -1.0742e+01, -8.2237e+01
2.54348624e+03, -1.0575e+01, -8.1516e+01
2.48617750e+03, -1.0393e+01, -8.0711e+01
2.43016002e+03, -1.0209e+01, -7.9980e+01
2.37540470e+03, -1.0058e+01, -7.9098e+01
2.32188310e+03, -9.8837e+00, -7.8524e+01
2.26956743e+03, -9.7492e+00, -7.7901e+01
2.21843052e+03, -9.5380e+00, -7.7278e+01
2.16844579e+03, -9.3585e+00, -7.6371e+01
2.11958731e+03, -9.2425e+00, -7.5797e+01
2.07182968e+03, -9.0646e+00, -7.5197e+01
2.02514810e+03, -8.8938e+00, -7.4682e+01
1.97951833e+03, -8.7384e+00, -7.3521e+01
1.93491668e+03, -8.5580e+00, -7.2678e+01
1.89131997e+03, -8.4202e+00, -7.2274e+01
1.84870556e+03, -8.2657e+00, -7.1497e+01
1.80705132e+03, -8.0975e+00, -7.0823e+01
1.76633562e+03, -7.9371e+00, -6.9713e+01
1.72653730e+03, -7.7558e+00, -6.9150e+01
1.68763571e+03, -7.6245e+00, -6.8474e+01
1.64961063e+03, -7.4639e+00, -6.7517e+01
1.61244231e+03, -7.3119e+00, -6.6841e+01
1.57611145e+03, -7.1462e+00, -6.6045e+01
1.54059919e+03, -7.0212e+00, -6.5297e+01
1.50588707e+03, -6.8853e+00, -6.4467e+01
1.47195707e+03, -6.7134e+00, -6.3826e+01
1.43879156e+03, -6.6008e+00, -6.3163e+01
1.40637333e+03, -6.4991e+00, -6.2334e+01
1.37468553e+03, -6.3377e+00, -6.1552e+01
1.34371171e+03, -6.1844e+00, -6.0819e+01
1.31343578e+03, -6.0748e+00, -5.9816e+01
1.28384201e+03, -5.9306e+00, -5.9440e+01
1.25491503e+03, -5.8029e+00, -5.8433e+01
1.22663982e+03, -5.7031e+00, -5.7870e+01
1.19900170e+03, -5.5503e+00, -5.6829e+01
1.17198631e+03, -5.4158e+00, -5.6271e+01
1.14557962e+03, -5.3166e+00, -5.5400e+01
1.11976791e+03, -5.1925e+00, -5.4664e+01
1.09453778e+03, -5.0891e+00, -5.3987e+01
1.06987613e+03, -4.9632e+00, -5.3253e+01
1.04577014e+03, -4.8578e+00, -5.2314e+01
1.02220730e+03, -4.7819e+00, -5.1776e+01
9.99175362e+02, -4.6551e+00, -5.1058e+01
9.76662373e+02, -4.5503e+00, -5.0130e+01
9.54656636e+02, -4.4406e+00, -4.9463e+01
9.33146724e+02, -4.3615e+00, -4.8732e+01
9.12121463e+02, -4.2632e+00, -4.7837e+01
8.91569934e+02, -4.1392e+00, -4.7125e+01
8.71481464e+02, -4.0793e+00, -4.6388e+01
8.51845618e+02, -3.9709e+00, -4.5708e+01
8.32652199e+02, -3.8620e+00, -4.4944e+01
8.13891238e+02, -3.8248e+00, -4.4096e+01
7.95552991e+02, -3.6817e+00, -4.3523e+01
7.77627933e+02, -3.5829e+00, -4.2784e+01
7.60106755e+02, -3.5281e+00, -4.1939e+01
7.42980356e+02, -3.4352e+00, -4.1431e+01
7.26239842e+02, -3.3765e+00, -4.0549e+01
7.09876519e+02, -3.3196e+00, -4.0009e+01
6.93881886e+02, -3.2178e+00, -3.9176e+01
6.78247638e+02, -3.1604e+00, -3.8675e+01
6.62965654e+02, -3.1035e+00, -3.7973e+01
6.48027997e+02, -2.9981e+00, -3.7178e+01
6.33426909e+02, -2.9751e+00, -3.6451e+01
6.19154806e+02, -2.8936e+00, -3.5812e+01
6.05204276e+02, -2.8442e+00, -3.5013e+01
5.91568074e+02, -2.7879e+00, -3.4529e+01
5.78239116e+02, -2.7187e+00, -3.3846e+01
5.65210481e+02, -2.6938e+00, -3.3374e+01
5.52475402e+02, -2.6331e+00, -3.2607e+01
5.40027264e+02, -2.5830e+00, -3.2006e+01
5.27859602e+02, -2.5238e+00, -3.1328e+01
5.15966096e+02, -2.4889e+00, -3.0869e+01
5.04340570e+02, -2.4429e+00, -3.0189e+01
4.92976985e+02, -2.3875e+00, -2.9707e+01
4.81869440e+02, -2.3437e+00, -2.8906e+01
4.71012165e+02, -2.2809e+00, -2.8498e+01
4.60399521e+02, -2.2489e+00, -2.7713e+01
4.50025997e+02, -2.2258e+00, -2.7216e+01
4.39886205e+02, -2.2053e+00, -2.6842e+01
4.29974878e+02, -2.1391e+00, -2.6027e+01
4.20286869e+02, -2.1441e+00, -2.5640e+01
4.10817146e+02, -2.0703e+00, -2.5334e+01
4.01560791e+02, -2.0816e+00, -2.4796e+01
3.92512996e+02, -2.0479e+00, -2.4093e+01
3.83669062e+02, -2.0090e+00, -2.3460e+01
3.75024395e+02, -1.9837e+00, -2.3242e+01
3.66574507e+02, -1.9287e+00, -2.2767e+01
3.58315008e+02, -1.9108e+00, -2.2155e+01
3.50241608e+02, -1.9033e+00, -2.1883e+01
3.42350115e+02, -1.8983e+00, -2.1303e+01
3.34636429e+02, -1.8668e+00, -2.0865e+01
3.27096545e+02, -1.8391e+00, -2.0698e+01
3.19726547e+02, -1.8391e+00, -2.0017e+01
3.12522606e+02, -1.7926e+00, -1.9578e+01
3.05480981e+02, -1.7990e+00, -1.9400e+01
2.98598015e+02, -1.7328e+00, -1.8776e+01
2.91870132e+02, -1.7228e+00, -1.8360e+01
2.85293840e+02, -1.7144e+00, -1.8093e+01
2.78865722e+02, -1.7088e+00, -1.7437e+01
2.72582440e+02, -1.6725e+00, -1.7251e+01
2.66440729e+02, -1.6703e+00, -1.6794e+01
2.60437401e+02, -1.6481e+00, -1.6475e+01
2.54569338e+02, -1.6469e+00, -1.6037e+01
2.48833491e+02, -1.6543e+00, -1.5839e+01
2.43226882e+02, -1.6184e+00, -1.5418e+01
2.37746598e+02, -1.6070e+00, -1.5189e+01
2.32389794e+02, -1.5805e+00, -1.4842e+01
2.27153687e+02, -1.5891e+00, -1.4616e+01
2.22035558e+02, -1.5432e+00, -1.4081e+01
2.17032748e+02, -1.5944e+00, -1.3999e+01
2.12142660e+02, -1.5815e+00, -1.3581e+01
2.07362753e+02, -1.5472e+00, -1.3394e+01
2.02690544e+02, -1.4934e+00, -1.2896e+01
1.98123608e+02, -1.5330e+00, -1.2658e+01
1.93659572e+02, -1.5099e+00, -1.2355e+01
1.89296118e+02, -1.5080e+00, -1.2111e+01
1.85030979e+02, -1.5098e+00, -1.1867e+01
1.80861941e+02, -1.5080e+00, -1.1540e+01
1.76786837e+02, -1.4877e+00, -1.1379e+01
1.72803552e+02, -1.4767e+00, -1.0956e+01
1.68910017e+02, -1.4763e+00, -1.0844e+01
1.65104209e+02, -1.4708e+00, -1.0737e+01
1.61384152e+02, -1.4873e+00, -1.0417e+01
1.57747914e+02, -1.4800e+00, -1.0098e+01
1.54193606e+02, -1.4509e+00, -9.7978e+00
1.50719382e+02, -1.4509e+00, -9.7362e+00
1.47323437e+02, -1.4717e+00, -9.4293e+00
1.44004009e+02, -1.4610e+00, -9.1912e+00
1.40759373e+02, -1.4343e+00, -8.9893e+00
1.37587843e+02, -1.4259e+00, -8.9304e+00
1.34487773e+02, -1.4106e+00, -8.8246e+00
1.31457552e+02, -1.4318e+00, -8.4074e+00
1.28495607e+02, -1.4132e+00, -8.3409e+00
1.25600399e+02, -1.4377e+00, -8.1761e+00
1.22770425e+02, -1.3889e+00, -7.8984e+00
1.20004215e+02, -1.4224e+00, -7.7459e+00
1.17300331e+02, -1.4278e+00, -7.5109e+00
1.14657371e+02, -1.3977e+00, -7.6061e+00
1.12073960e+02, -1.4088e+00, -7.3087e+00
1.09548758e+02, -1.4086e+00, -7.2367e+00
1.07080452e+02, -1.4066e+00, -6.9746e+00
1.04667762e+02, -1.3902e+00, -6.7191e+00
1.02309433e+02, -1.4010e+00, -6.7814e+00
1.00004241e+02, -1.3896e+00, -6.4937e+00
9.77509881e+01, -1.4159e+00, -6.2975e+00
9.55485049e+01, -1.3782e+00, -6.1241e+00
9.33956471e+01, -1.3986e+00, -6.0718e+00
9.12912965e+01, -1.3750e+00, -5.9933e+00
8.92343603e+01, -1.3717e+00, -5.8484e+00
8.72237701e+01, -1.3840e+00, -5.5117e+00
8.52584816e+01, -1.3834e+00, -5.5513e+00
8.33374741e+01, -1.3873e+00, -5.2819e+00
8.14597500e+01, -1.3641e+00, -5.2309e+00
7.96243340e+01, -1.3697e+00, -5.1497e+00
7.78302727e+01, -1.3680e+00, -5.0987e+00
7.60766345e+01, -1.3593e+00, -5.0019e+00
7.43625085e+01, -1.3543e+00, -4.8919e+00
7.26870044e+01, -1.3709e+00, -4.6860e+00
7.10492521e+01, -1.3458e+00, -4.6111e+00
6.94484009e+01, -1.3606e+00, -4.5282e+00
6.78836194e+01, -1.3500e+00, -4.3471e+00
6.63540949e+01, -1.3450e+00, -4.2654e+00
6.48590329e+01, -1.3664e+00, -4.1813e+00
6.33976571e+01, -1.3309e+00, -4.1709e+00
6.19692084e+01, -1.3797e+00, -3.9120e+00
6.05729448e+01, -1.3503e+00, -3.9107e+00
5.92081413e+01, -1.3420e+00, -3.9151e+00
5.78740889e+01, -1.3389e+00, -3.6937e+00
5.65700948e+01, -1.3477e+00, -3.6232e+00
5.52954818e+01, -1.3580e+00, -3.5416e+00
5.40495877e+01, -1.3418e+00, -3.5181e+00
5.28317657e+01, -1.3497e+00, -3.2938e+00
5.16413831e+01, -1.3365e+00, -3.3462e+00
5.04778216e+01, -1.3608e+00, -3.2860e+00
4.93404771e+01, -1.3709e+00, -3.3212e+00
4.82287586e+01, -1.3629e+00, -3.0251e+00
4.71420890e+01, -1.3393e+00, -3.1011e+00
4.60799037e+01, -1.3309e+00, -3.0104e+00
4.50416511e+01, -1.3542e+00, -3.0824e+00
4.40267920e+01, -1.3351e+00, -2.9262e+00
4.30347993e+01, -1.3451e+00, -2.8129e+00
4.20651577e+01, -1.3614e+00, -2.7395e+00
4.11173637e+01, -1.3470e+00, -2.7905e+00
4.01909249e+01, -1.3521e+00, -2.6503e+00
3.92853603e+01, -1.3548e+00, -2.6768e+00
3.84001994e+01, -1.3265e+00, -2.4913e+00
3.75349826e+01, -1.3383e+00, -2.4777e+00
3.66892606e+01, -1.3665e+00, -2.5485e+00
3.58625939e+01, -1.3447e+00, -2.3489e+00
3.50545534e+01, -1.3660e+00, -2.3327e+00
3.42647193e+01, -1.3469e+00, -2.1872e+00
3.34926813e+01, -1.3329e+00, -2.1716e+00
3.27380386e+01, -1.3240e+00, -2.0229e+00
3.20003992e+01, -1.3346e+00, -1.9325e+00
3.12793800e+01, -1.3729e+00, -2.0136e+00
3.05746065e+01, -1.3308e+00, -1.9036e+00
2.98857126e+01, -1.3466e+00, -1.9876e+00
2.92123406e+01, -1.3483e+00, -1.8951e+00
2.85541407e+01, -1.3209e+00, -1.9617e+00
2.79107710e+01, -1.3259e+00, -1.8294e+00
2.72818976e+01, -1.3702e+00, -1.7035e+00
2.66671936e+01, -1.3365e+00, -1.7395e+00
2.60663398e+01, -1.3603e+00, -1.8103e+00
2.54790243e+01, -1.3451e+00, -1.6240e+00
2.49049419e+01, -1.3473e+00, -1.6349e+00
2.43437944e+01, -1.3374e+00, -1.6721e+00
2.37952905e+01, -1.3294e+00, -1.5090e+00
2.32591453e+01, -1.3329e+00, -1.5748e+00
2.27350802e+01, -1.3249e+00, -1.3916e+00
2.22228232e+01, -1.3459e+00, -1.2993e+00
2.17221081e+01, -1.3247e+00, -1.4702e+00
2.12326749e+01, -1.3494e+00, -1.5330e+00
2.07542694e+01, -1.3449e+00, -1.3877e+00
2.02866431e+01, -1.3250e+00, -1.3999e+00
1.98295532e+01, -1.3327e+00, -1.3350e+00
1.93827622e+01, -1.3625e+00, -1.2459e+00
1.89460382e+01, -1.3524e+00, -1.3023e+00
1.85191542e+01, -1.3388e+00, -1.1089e+00
1.81018886e+01, -1.3298e+00, -1.1902e+00
1.76940246e+01, -1.3450e+00, -1.2140e+00
1.72953504e+01, -1.3707e+00, -1.0768e+00
1.69056590e+01, -1.3077e+00, -1.1381e+00
1.65247480e+01, -1.3465e+00, -1.0415e+00
1.61524195e+01, -1.3327e+00, -1.0710e+00
