Different Corner Frequency No Op-Amp
Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
4.21691819e+06, -5.5523e+01, -3.4687e+01
4.09730286e+06, -5.5637e+01, -3.8479e+01
3.98108048e+06, -5.4082e+01, -3.9303e+01
3.86815482e+06, -5.4814e+01, -4.0860e+01
3.75843236e+06, -5.3877e+01, -4.4755e+01
3.65182224e+06, -5.3561e+01, -4.3155e+01
3.54823618e+06, -5.3326e+01, -4.3654e+01
3.44758840e+06, -5.2644e+01, -4.8007e+01
3.34979555e+06, -5.2004e+01, -4.8370e+01
3.25477665e+06, -5.2054e+01, -5.1203e+01
3.16245302e+06, -5.1806e+01, -5.2495e+01
3.07274820e+06, -5.2553e+01, -5.0720e+01
2.98558791e+06, -5.1621e+01, -5.0874e+01
2.90089997e+06, -5.1095e+01, -5.4040e+01
2.81861426e+06, -5.0611e+01, -5.6367e+01
2.73866263e+06, -5.0237e+01, -5.6306e+01
2.66097887e+06, -5.0221e+01, -5.7516e+01
2.58549866e+06, -5.0152e+01, -5.8144e+01
2.51215949e+06, -4.9591e+01, -6.0345e+01
2.44090062e+06, -4.9431e+01, -5.9714e+01
2.37166306e+06, -4.9691e+01, -6.0204e+01
2.30438945e+06, -4.8825e+01, -6.3216e+01
2.23902411e+06, -4.8641e+01, -5.9569e+01
2.17551289e+06, -4.8607e+01, -6.2397e+01
2.11380320e+06, -4.7698e+01, -6.4960e+01
2.05384394e+06, -4.7666e+01, -6.3197e+01
1.99558547e+06, -4.7533e+01, -6.3807e+01
1.93897952e+06, -4.7481e+01, -6.3659e+01
1.88397924e+06, -4.7099e+01, -6.7048e+01
1.83053908e+06, -4.6799e+01, -6.6152e+01
1.77861477e+06, -4.6354e+01, -6.6981e+01
1.72816333e+06, -4.6397e+01, -6.9593e+01
1.67914297e+06, -4.6178e+01, -6.9143e+01
1.63151311e+06, -4.5687e+01, -6.9070e+01
1.58523429e+06, -4.5362e+01, -6.8628e+01
1.54026820e+06, -4.4790e+01, -7.1113e+01
1.49657759e+06, -4.4762e+01, -7.1491e+01
1.45412630e+06, -4.4565e+01, -7.2197e+01
1.41287916e+06, -4.4188e+01, -7.2493e+01
1.37280202e+06, -4.3937e+01, -7.3057e+01
1.33386170e+06, -4.3801e+01, -7.2830e+01
1.29602593e+06, -4.3469e+01, -7.2942e+01
1.25926340e+06, -4.3457e+01, -7.2839e+01
1.22354367e+06, -4.2843e+01, -7.4206e+01
1.18883714e+06, -4.2673e+01, -7.3784e+01
1.15511508e+06, -4.2492e+01, -7.4252e+01
1.12234957e+06, -4.2133e+01, -7.5941e+01
1.09051347e+06, -4.2019e+01, -7.6668e+01
1.05958043e+06, -4.1870e+01, -7.6943e+01
1.02952481e+06, -4.1626e+01, -7.6294e+01
1.00032174e+06, -4.1161e+01, -7.7174e+01
9.71947033e+05, -4.1097e+01, -7.7320e+01
9.44377191e+05, -4.0861e+01, -7.7891e+01
9.17589383e+05, -4.0458e+01, -7.7797e+01
8.91561426e+05, -4.0080e+01, -7.8529e+01
8.66271768e+05, -3.9725e+01, -7.8429e+01
8.41699466e+05, -3.9690e+01, -7.9592e+01
8.17824171e+05, -3.9292e+01, -7.8592e+01
7.94626113e+05, -3.9253e+01, -7.9683e+01
7.72086082e+05, -3.8997e+01, -7.8907e+01
7.50185411e+05, -3.8753e+01, -8.0118e+01
7.28905966e+05, -3.8667e+01, -7.9838e+01
7.08230124e+05, -3.8208e+01, -8.0402e+01
6.88140765e+05, -3.7962e+01, -8.0719e+01
6.68621252e+05, -3.7629e+01, -8.0410e+01
6.49655422e+05, -3.7338e+01, -8.1077e+01
6.31227568e+05, -3.6982e+01, -8.0848e+01
6.13322431e+05, -3.6877e+01, -8.0788e+01
5.95925184e+05, -3.6608e+01, -8.0961e+01
5.79021420e+05, -3.6317e+01, -8.0791e+01
5.62597141e+05, -3.6278e+01, -8.1430e+01
5.46638746e+05, -3.5871e+01, -8.0527e+01
5.31133020e+05, -3.5435e+01, -8.0186e+01
5.16067123e+05, -3.5204e+01, -7.5501e+01
5.01428579e+05, -3.5412e+01, -7.9087e+01
4.87205266e+05, -3.5307e+01, -7.9724e+01
4.73385405e+05, -3.5137e+01, -8.1718e+01
4.59957553e+05, -3.4719e+01, -8.2759e+01
4.46910590e+05, -3.4426e+01, -8.3304e+01
4.34233711e+05, -3.4193e+01, -8.3402e+01
4.21916420e+05, -3.3905e+01, -8.3416e+01
4.09948515e+05, -3.3595e+01, -8.3406e+01
3.98320087e+05, -3.3335e+01, -8.3888e+01
3.87021506e+05, -3.3146e+01, -8.4013e+01
3.76043416e+05, -3.2908e+01, -8.3880e+01
3.65376726e+05, -3.2722e+01, -8.3939e+01
3.55012603e+05, -3.2451e+01, -8.3881e+01
3.44942464e+05, -3.2179e+01, -8.4123e+01
3.35157971e+05, -3.1904e+01, -8.4047e+01
3.25651020e+05, -3.1730e+01, -8.4572e+01
3.16413740e+05, -3.1374e+01, -8.4732e+01
3.07438480e+05, -3.1136e+01, -8.4323e+01
2.98717809e+05, -3.0942e+01, -8.4198e+01
2.90244504e+05, -3.0714e+01, -8.4682e+01
2.82011550e+05, -3.0441e+01, -8.4617e+01
2.74012129e+05, -3.0226e+01, -8.4570e+01
2.66239615e+05, -2.9993e+01, -8.4061e+01
2.58687574e+05, -2.9747e+01, -8.4359e+01
2.51349751e+05, -2.9455e+01, -8.3936e+01
2.44220069e+05, -2.9270e+01, -8.4271e+01
2.37292625e+05, -2.9073e+01, -8.4631e+01
2.30561681e+05, -2.8794e+01, -8.4215e+01
2.24021665e+05, -2.8573e+01, -8.4553e+01
2.17667160e+05, -2.8309e+01, -8.4333e+01
2.11492905e+05, -2.8054e+01, -8.4485e+01
2.05493786e+05, -2.7779e+01, -8.4329e+01
1.99664835e+05, -2.7571e+01, -8.4271e+01
1.94001226e+05, -2.7262e+01, -8.4304e+01
1.88498268e+05, -2.7008e+01, -8.4246e+01
1.83151405e+05, -2.6763e+01, -8.4085e+01
1.77956209e+05, -2.6501e+01, -8.4351e+01
1.72908378e+05, -2.6316e+01, -8.3854e+01
1.68003731e+05, -2.6060e+01, -8.3828e+01
1.63238208e+05, -2.5851e+01, -8.3816e+01
1.58607861e+05, -2.5521e+01, -8.3718e+01
1.54108857e+05, -2.5343e+01, -8.3778e+01
1.49737470e+05, -2.5128e+01, -8.4626e+01
1.45490079e+05, -2.4880e+01, -8.3787e+01
1.41363169e+05, -2.4530e+01, -8.3991e+01
1.37353320e+05, -2.4305e+01, -8.4075e+01
1.33457213e+05, -2.4005e+01, -8.4509e+01
1.29671622e+05, -2.3728e+01, -8.4393e+01
1.25993411e+05, -2.3479e+01, -8.3863e+01
1.22419535e+05, -2.3161e+01, -8.3927e+01
1.18947033e+05, -2.2959e+01, -8.3690e+01
1.15573032e+05, -2.2738e+01, -8.3590e+01
1.12294735e+05, -2.2525e+01, -8.3339e+01
1.09109430e+05, -2.2251e+01, -8.3407e+01
1.06014478e+05, -2.2032e+01, -8.2701e+01
1.03007315e+05, -2.1835e+01, -8.2928e+01
1.00085453e+05, -2.1622e+01, -8.2463e+01
9.72464709e+04, -2.1371e+01, -8.2260e+01
9.44880182e+04, -2.1109e+01, -8.2184e+01
9.18078107e+04, -2.0841e+01, -8.1900e+01
8.92036288e+04, -2.0646e+01, -8.2386e+01
8.66733160e+04, -2.0452e+01, -8.1681e+01
8.42147770e+04, -2.0171e+01, -8.1525e+01
8.18259759e+04, -1.9913e+01, -8.1274e+01
7.95049345e+04, -1.9683e+01, -8.1213e+01
7.72497308e+04, -1.9448e+01, -8.0885e+01
7.50584973e+04, -1.9187e+01, -8.0735e+01
7.29294194e+04, -1.8964e+01, -8.0298e+01
7.08607340e+04, -1.8769e+01, -8.0192e+01
6.88507281e+04, -1.8505e+01, -7.9908e+01
6.68977372e+04, -1.8271e+01, -7.9856e+01
6.50001440e+04, -1.8064e+01, -7.9485e+01
6.31563771e+04, -1.7852e+01, -7.9167e+01
6.13649098e+04, -1.7639e+01, -7.8971e+01
5.96242584e+04, -1.7416e+01, -7.8765e+01
5.79329817e+04, -1.7188e+01, -7.8470e+01
5.62896790e+04, -1.6953e+01, -7.8120e+01
5.46929895e+04, -1.6719e+01, -7.7725e+01
5.31415911e+04, -1.6470e+01, -7.7355e+01
5.16341990e+04, -1.6274e+01, -7.7078e+01
5.01695649e+04, -1.6004e+01, -7.6733e+01
4.87464760e+04, -1.5774e+01, -7.6216e+01
4.73637539e+04, -1.5500e+01, -7.6145e+01
4.60202535e+04, -1.5294e+01, -7.5688e+01
4.47148622e+04, -1.5049e+01, -7.5417e+01
4.34464992e+04, -1.4821e+01, -7.4981e+01
4.22141140e+04, -1.4566e+01, -7.4670e+01
4.10166861e+04, -1.4318e+01, -7.4141e+01
3.98532239e+04, -1.4099e+01, -7.3754e+01
3.87227641e+04, -1.3865e+01, -7.3371e+01
3.76243704e+04, -1.3587e+01, -7.2877e+01
3.65571332e+04, -1.3382e+01, -7.2444e+01
3.55201689e+04, -1.3128e+01, -7.2013e+01
3.45126187e+04, -1.2937e+01, -7.1560e+01
3.35336482e+04, -1.2664e+01, -7.0984e+01
3.25824467e+04, -1.2447e+01, -7.0357e+01
3.16582267e+04, -1.2204e+01, -7.0043e+01
3.07602227e+04, -1.1972e+01, -6.9382e+01
2.98876911e+04, -1.1747e+01, -6.9029e+01
2.90399094e+04, -1.1510e+01, -6.8321e+01
2.82161755e+04, -1.1314e+01, -6.7810e+01
2.74158072e+04, -1.1062e+01, -6.7114e+01
2.66381419e+04, -1.0839e+01, -6.6576e+01
2.58825356e+04, -1.0597e+01, -6.5876e+01
2.51483624e+04, -1.0396e+01, -6.5382e+01
2.44350145e+04, -1.0180e+01, -6.4735e+01
2.37419011e+04, -9.9634e+00, -6.4243e+01
2.30684483e+04, -9.7509e+00, -6.3432e+01
2.24140983e+04, -9.5538e+00, -6.2797e+01
2.17783094e+04, -9.3613e+00, -6.1954e+01
2.11605550e+04, -9.1410e+00, -6.1289e+01
2.05603235e+04, -8.9408e+00, -6.0594e+01
1.99771180e+04, -8.7495e+00, -5.9950e+01
1.94104554e+04, -8.5528e+00, -5.9108e+01
1.88598666e+04, -8.3559e+00, -5.8305e+01
1.83248955e+04, -8.1685e+00, -5.7743e+01
1.78050992e+04, -7.9815e+00, -5.6756e+01
1.73000472e+04, -7.7882e+00, -5.6136e+01
1.68093213e+04, -7.6163e+00, -5.5200e+01
1.63325151e+04, -7.4348e+00, -5.4446e+01
1.58692339e+04, -7.2618e+00, -5.3628e+01
1.54190938e+04, -7.0846e+00, -5.2688e+01
1.49817223e+04, -6.9220e+00, -5.1904e+01
1.45567570e+04, -6.7411e+00, -5.0985e+01
1.41438461e+04, -6.5645e+00, -5.0168e+01
1.37426477e+04, -6.4082e+00, -4.9257e+01
1.33528295e+04, -6.2644e+00, -4.8324e+01
1.29740687e+04, -6.1033e+00, -4.7427e+01
1.26060517e+04, -5.9455e+00, -4.6536e+01
1.22484738e+04, -5.8078e+00, -4.5656e+01
1.19010387e+04, -5.6477e+00, -4.4681e+01
1.15634588e+04, -5.5287e+00, -4.3770e+01
1.12354546e+04, -5.3942e+00, -4.2745e+01
1.09167544e+04, -5.2404e+00, -4.1792e+01
1.06070943e+04, -5.1087e+00, -4.0824e+01
1.03062179e+04, -4.9866e+00, -3.9825e+01
1.00138760e+04, -4.8627e+00, -3.8970e+01
9.72982661e+03, -4.7198e+00, -3.7976e+01
9.45383442e+03, -4.6185e+00, -3.6991e+01
9.18567091e+03, -4.4993e+00, -3.5936e+01
8.92511402e+03, -4.4020e+00, -3.4937e+01
8.67194797e+03, -4.3089e+00, -3.3970e+01
8.42596313e+03, -4.1834e+00, -3.3052e+01
8.18695578e+03, -4.0916e+00, -3.2016e+01
7.95472802e+03, -3.9908e+00, -3.1113e+01
7.72908754e+03, -3.9043e+00, -3.0033e+01
7.50984748e+03, -3.8027e+00, -2.9077e+01
7.29682629e+03, -3.7135e+00, -2.8031e+01
7.08984757e+03, -3.6364e+00, -2.7121e+01
6.88873992e+03, -3.5648e+00, -2.6060e+01
6.69333681e+03, -3.5055e+00, -2.5202e+01
6.50347642e+03, -3.4224e+00, -2.4167e+01
6.31900153e+03, -3.3600e+00, -2.3124e+01
6.13975938e+03, -3.3027e+00, -2.2248e+01
5.96560154e+03, -3.2417e+00, -2.1147e+01
5.79638378e+03, -3.1881e+00, -2.0199e+01
5.63196599e+03, -3.1343e+00, -1.9255e+01
5.47221200e+03, -3.0931e+00, -1.8304e+01
5.31698952e+03, -3.0409e+00, -1.7295e+01
5.16617002e+03, -2.9887e+00, -1.6400e+01
5.01962861e+03, -2.9557e+00, -1.5424e+01
4.87724392e+03, -2.9211e+00, -1.4402e+01
4.73889807e+03, -2.8825e+00, -1.3504e+01
4.60447647e+03, -2.8527e+00, -1.2617e+01
4.47386782e+03, -2.8246e+00, -1.1722e+01
4.34696395e+03, -2.7992e+00, -1.0646e+01
4.22365980e+03, -2.7811e+00, -9.8728e+00
4.10385323e+03, -2.7460e+00, -8.8622e+00
3.98744505e+03, -2.7385e+00, -7.8526e+00
3.87433885e+03, -2.7056e+00, -6.8794e+00
3.76444098e+03, -2.6802e+00, -6.0706e+00
3.65766042e+03, -2.6844e+00, -5.2138e+00
3.55390876e+03, -2.6691e+00, -4.2239e+00
3.45310007e+03, -2.6552e+00, -3.1662e+00
3.35515088e+03, -2.6426e+00, -2.3654e+00
3.25998007e+03, -2.6406e+00, -1.4413e+00
3.16750884e+03, -2.6354e+00, -5.3184e-01
3.07766061e+03, -2.6483e+00, 4.5323e-01
2.99036098e+03, -2.6560e+00, 1.4208e+00
2.90553765e+03, -2.6521e+00, 2.3046e+00
2.82312039e+03, -2.6489e+00, 3.2452e+00
2.74304094e+03, -2.6461e+00, 4.1432e+00
2.66523299e+03, -2.6765e+00, 4.9321e+00
2.58963210e+03, -2.7031e+00, 5.9453e+00
2.51617568e+03, -2.7101e+00, 6.9562e+00
2.44480290e+03, -2.7326e+00, 7.8033e+00
2.37545464e+03, -2.7436e+00, 8.7370e+00
2.30807349e+03, -2.7726e+00, 9.7360e+00
2.24260365e+03, -2.8024e+00, 1.0506e+01
2.17899089e+03, -2.8155e+00, 1.1622e+01
2.11718255e+03, -2.8572e+00, 1.2509e+01
2.05712743e+03, -2.8949e+00, 1.3377e+01
1.99877582e+03, -2.9181e+00, 1.4360e+01
1.94207938e+03, -2.9796e+00, 1.5377e+01
1.88699117e+03, -2.9997e+00, 1.6318e+01
1.83346557e+03, -3.0467e+00, 1.7126e+01
1.78145825e+03, -3.0862e+00, 1.8158e+01
1.73092615e+03, -3.1171e+00, 1.9087e+01
1.68182743e+03, -3.1785e+00, 1.9983e+01
1.63412141e+03, -3.2404e+00, 2.1085e+01
1.58776861e+03, -3.2971e+00, 2.2152e+01
1.54273063e+03, -3.3559e+00, 2.3070e+01
1.49897018e+03, -3.4254e+00, 2.4029e+01
1.45645102e+03, -3.4827e+00, 2.4983e+01
1.41513794e+03, -3.5555e+00, 2.5951e+01
1.37499673e+03, -3.6301e+00, 2.7026e+01
1.33599415e+03, -3.7313e+00, 2.7938e+01
1.29809790e+03, -3.7990e+00, 2.8979e+01
1.26127659e+03, -3.8851e+00, 2.9935e+01
1.22549975e+03, -3.9744e+00, 3.0879e+01
1.19073774e+03, -4.0972e+00, 3.1923e+01
1.15696177e+03, -4.1559e+00, 3.2917e+01
1.12414388e+03, -4.2623e+00, 3.3876e+01
1.09225688e+03, -4.3866e+00, 3.4850e+01
1.06127438e+03, -4.5056e+00, 3.5829e+01
1.03117072e+03, -4.6463e+00, 3.6889e+01
1.00192096e+03, -4.7325e+00, 3.7905e+01
9.73500889e+02, -4.8472e+00, 3.8842e+01
9.45886970e+02, -4.9636e+00, 3.9894e+01
9.19056336e+02, -5.1132e+00, 4.0652e+01
8.92986769e+02, -5.2233e+00, 4.1718e+01
8.67656680e+02, -5.3542e+00, 4.2717e+01
8.43045094e+02, -5.4903e+00, 4.3467e+01
8.19131630e+02, -5.6427e+00, 4.4484e+01
7.95896485e+02, -5.7729e+00, 4.5379e+01
7.73320419e+02, -5.9128e+00, 4.6572e+01
7.51384736e+02, -6.0929e+00, 4.7493e+01
7.30071271e+02, -6.2675e+00, 4.8109e+01
7.09362375e+02, -6.3737e+00, 4.9179e+01
6.89240899e+02, -6.5604e+00, 5.0060e+01
6.69690180e+02, -6.6975e+00, 5.0853e+01
6.50694029e+02, -6.8838e+00, 5.2055e+01
6.32236714e+02, -7.0459e+00, 5.2582e+01
6.14302952e+02, -7.2140e+00, 5.3631e+01
5.96877892e+02, -7.3612e+00, 5.4514e+01
5.79947104e+02, -7.5689e+00, 5.5174e+01
5.63496567e+02, -7.7555e+00, 5.5784e+01
5.47512659e+02, -7.9585e+00, 5.6947e+01
5.31982144e+02, -8.1355e+00, 5.7806e+01
5.16892162e+02, -8.3427e+00, 5.8260e+01
5.02230215e+02, -8.4989e+00, 5.9075e+01
4.87984163e+02, -8.6559e+00, 5.9677e+01
4.74142209e+02, -8.9151e+00, 6.0741e+01
4.60692889e+02, -9.1371e+00, 6.1586e+01
4.47625068e+02, -9.3108e+00, 6.2363e+01
4.34927922e+02, -9.5016e+00, 6.2756e+01
4.22590939e+02, -9.7303e+00, 6.3401e+01
4.10603901e+02, -9.9363e+00, 6.3927e+01
3.98956883e+02, -1.0172e+01, 6.4615e+01
3.87640239e+02, -1.0371e+01, 6.5010e+01
3.76644598e+02, -1.0602e+01, 6.6340e+01
3.65960855e+02, -1.0831e+01, 6.7080e+01
3.55580163e+02, -1.1074e+01, 6.7137e+01
3.45493925e+02, -1.1224e+01, 6.7803e+01
3.35693789e+02, -1.1400e+01, 6.8458e+01
3.26171640e+02, -1.1741e+01, 6.8553e+01
3.16919591e+02, -1.1964e+01, 6.9156e+01
3.07929983e+02, -1.2205e+01, 6.9983e+01
2.99195370e+02, -1.2308e+01, 7.0720e+01
2.90708519e+02, -1.2613e+01, 7.0658e+01
2.82462403e+02, -1.2919e+01, 7.1616e+01
2.74450193e+02, -1.3101e+01, 7.2564e+01
2.66665254e+02, -1.3294e+01, 7.2718e+01
2.59101139e+02, -1.3597e+01, 7.2755e+01
2.51751584e+02, -1.3773e+01, 7.3556e+01
2.44610504e+02, -1.4059e+01, 7.3883e+01
2.37671985e+02, -1.4285e+01, 7.4762e+01
2.30930281e+02, -1.4594e+01, 7.5339e+01
2.24379810e+02, -1.4804e+01, 7.5517e+01
2.18015146e+02, -1.4919e+01, 7.6039e+01
2.11831019e+02, -1.5203e+01, 7.5472e+01
2.05822309e+02, -1.5383e+01, 7.5488e+01
1.99984040e+02, -1.5768e+01, 7.6489e+01
1.94311376e+02, -1.6024e+01, 7.6447e+01
1.88799621e+02, -1.6304e+01, 7.7566e+01
1.83444210e+02, -1.6431e+01, 7.7549e+01
1.78240709e+02, -1.6596e+01, 7.7551e+01
1.73184807e+02, -1.6892e+01, 7.8504e+01
1.68272320e+02, -1.7180e+01, 7.8776e+01
1.63499177e+02, -1.7477e+01, 7.8723e+01
1.58861428e+02, -1.7702e+01, 7.9294e+01
1.54355231e+02, -1.7898e+01, 7.9885e+01
1.49976856e+02, -1.7962e+01, 8.0663e+01
1.45722675e+02, -1.8250e+01, 8.0255e+01
1.41589167e+02, -1.8433e+01, 8.0219e+01
1.37572908e+02, -1.8665e+01, 8.0210e+01
1.33670572e+02, -1.8938e+01, 8.0940e+01
1.29878929e+02, -1.9115e+01, 8.1282e+01
1.26194837e+02, -1.9439e+01, 7.9986e+01
1.22615247e+02, -1.9778e+01, 8.1507e+01
1.19137195e+02, -1.9791e+01, 8.1196e+01
1.15757799e+02, -2.0140e+01, 8.1781e+01
1.12474262e+02, -2.0294e+01, 8.2394e+01
1.09283864e+02, -2.0829e+01, 8.1154e+01
1.06183963e+02, -2.0921e+01, 8.1948e+01
1.03171994e+02, -2.1169e+01, 8.2069e+01
1.00245460e+02, -2.1425e+01, 8.3690e+01
9.74019392e+01, -2.1446e+01, 8.2751e+01
9.46390766e+01, -2.1766e+01, 8.4511e+01
9.19545842e+01, -2.2024e+01, 8.2715e+01
8.93462390e+01, -2.1980e+01, 8.2647e+01
8.68118810e+01, -2.2632e+01, 8.2108e+01
8.43494115e+01, -2.2476e+01, 8.5683e+01
8.19567914e+01, -2.3023e+01, 8.2753e+01
7.96320394e+01, -2.3276e+01, 8.5003e+01
7.73732303e+01, -2.3502e+01, 8.3539e+01
7.51784936e+01, -2.3679e+01, 8.4831e+01
7.30460120e+01, -2.3811e+01, 8.6618e+01
7.09740194e+01, -2.4277e+01, 8.4777e+01
6.89608001e+01, -2.4383e+01, 8.5847e+01
6.70046869e+01, -2.4296e+01, 8.3468e+01
6.51040600e+01, -2.4672e+01, 8.5870e+01
6.32573455e+01, -2.5125e+01, 8.5555e+01
6.14630141e+01, -2.5415e+01, 8.4663e+01
5.97195800e+01, -2.5418e+01, 8.3396e+01
5.80255994e+01, -2.5682e+01, 8.5851e+01
5.63796695e+01, -2.6200e+01, 8.8263e+01
5.47804274e+01, -2.6560e+01, 8.5116e+01
5.32265488e+01, -2.6330e+01, 8.4023e+01
5.17167468e+01, -2.6674e+01, 8.6440e+01
5.02497712e+01, -2.6951e+01, 8.6285e+01
4.88244072e+01, -2.7110e+01, 8.7179e+01
4.74394745e+01, -2.7744e+01, 8.7874e+01
4.60938262e+01, -2.7316e+01, 8.6263e+01
4.47863481e+01, -2.8314e+01, 8.5687e+01
4.35159573e+01, -2.8512e+01, 8.8582e+01
4.22816018e+01, -2.8643e+01, 8.7496e+01
4.10822596e+01, -2.9129e+01, 8.7754e+01
3.99169375e+01, -2.9117e+01, 8.9441e+01
3.87846703e+01, -2.9683e+01, 8.7647e+01
3.76845206e+01, -2.9882e+01, 9.0873e+01
3.66155773e+01, -3.0200e+01, 9.0943e+01
3.55769551e+01, -2.9831e+01, 8.7804e+01
3.45677941e+01, -3.0292e+01, 8.7410e+01
3.35872585e+01, -3.0327e+01, 9.2004e+01
3.26345364e+01, -3.0137e+01, 8.6470e+01
3.17088388e+01, -3.0923e+01, 8.9064e+01
3.08093992e+01, -3.1552e+01, 8.5228e+01
2.99354727e+01, -3.1949e+01, 8.4240e+01
2.90863356e+01, -3.1945e+01, 8.5856e+01
2.82612848e+01, -3.1959e+01, 8.8006e+01
2.74596370e+01, -3.2013e+01, 8.9162e+01
2.66807284e+01, -3.2970e+01, 8.2076e+01
2.59239141e+01, -3.2874e+01, 8.9970e+01
2.51885672e+01, -3.3612e+01, 8.7176e+01
2.44740788e+01, -3.3827e+01, 9.0740e+01
2.37798574e+01, -3.3908e+01, 8.5079e+01
2.31053279e+01, -3.3254e+01, 8.6520e+01
2.24499318e+01, -3.4502e+01, 8.7676e+01
2.18131265e+01, -3.4467e+01, 8.5358e+01
2.11943844e+01, -3.4032e+01, 8.9892e+01
2.05931934e+01, -3.5477e+01, 8.2011e+01
2.00090555e+01, -3.5649e+01, 8.6396e+01
1.94414870e+01, -3.4672e+01, 8.8830e+01
1.88900179e+01, -3.5195e+01, 8.5816e+01
1.83541916e+01, -3.6392e+01, 9.1160e+01
1.78335643e+01, -3.6419e+01, 8.5817e+01
1.73277049e+01, -3.5845e+01, 8.1082e+01
1.68361944e+01, -3.6094e+01, 8.8053e+01
1.63586260e+01, -3.8798e+01, 7.5657e+01
1.58946041e+01, -3.6839e+01, 7.9564e+01
1.54437444e+01, -3.8214e+01, 8.1071e+01
1.50056736e+01, -3.7973e+01, 8.8015e+01
1.45800289e+01, -3.7707e+01, 9.2003e+01
1.41664579e+01, -3.7630e+01, 7.2296e+01
1.37646181e+01, -3.8650e+01, 8.5615e+01
1.33741767e+01, -3.7955e+01, 8.5302e+01
1.29948104e+01, -3.9057e+01, 1.0373e+02
1.26262051e+01, -3.9867e+01, 7.7614e+01
1.22680554e+01, -3.9476e+01, 9.1416e+01
1.19200649e+01, -3.9337e+01, 8.9529e+01
1.15819453e+01, -3.9627e+01, 9.8480e+01
1.12534167e+01, -4.1153e+01, 1.0019e+02
1.09342070e+01, -3.8532e+01, 8.7117e+01
1.06240519e+01, -3.9625e+01, 1.0578e+02
1.03226945e+01, -4.0569e+01, 8.3282e+01
1.00298852e+01, -4.1851e+01, 7.2080e+01
9.74538172e+00, -3.9846e+01, 9.2706e+01
9.46894831e+00, -3.9555e+01, 8.7743e+01
9.20035608e+00, -4.3542e+01, 9.3576e+01
8.93938263e+00, -4.1424e+01, 7.7533e+01
8.68581185e+00, -4.0586e+01, 9.1314e+01
8.43943375e+00, -4.0418e+01, 7.6531e+01
8.20004430e+00, -4.1226e+01, 9.5318e+01
7.96744528e+00, -4.1480e+01, 9.3929e+01
7.74144406e+00, -4.3016e+01, 7.8207e+01
7.52185350e+00, -4.3740e+01, 6.2907e+01
7.30849176e+00, -4.2016e+01, 9.6280e+01
7.10118214e+00, -4.1977e+01, 9.0969e+01
6.89975298e+00, -4.2624e+01, 1.0610e+02
6.70403748e+00, -4.4457e+01, 7.3619e+01
6.51387356e+00, -4.5288e+01, 8.8072e+01
6.32910375e+00, -4.5625e+01, 9.0328e+01
6.14957504e+00, -4.2014e+01, 9.5342e+01
5.97513877e+00, -4.6528e+01, 9.0053e+01
